"ECO_ID","species","genus","family","LSLA","LNC.m","LL","SSD","SCdia","SBthick","RNC","RSRL","RTD","Max.H","RD","SD","LA","SdM"
60142,"chlorocardium venenosum","chlorocardium","Lauraceae",1.1342,1.3455,1.1716,-0.2905,1.8489,0.5948,1.60271744956908,3.3968,-0.6589,1.2779,0.4411,-0.5234,3.9196,1.4964
60129,"chloroleucon eurycyclum","chloroleucon","Fabaceae",1.123,1.3376,0.9415,-0.2661,1.6481,0.1619,1.52567310703002,3.5639,-0.4416,0.4135,-0.3456,-1.6774,3.1788,1.9753
61304,"chloroleucon foliolosum","chloroleucon","Fabaceae",1.0938,1.3122,0.9967,-0.2567,1.6197,0.1791,1.52602636926172,3.473,-0.4346,0.4488,-0.3005,-1.5813,3.0679,1.923
60235,"chloroleucon mangense","chloroleucon","Fabaceae",1.1495,1.3629,0.8827,-0.2743,1.6261,NA,1.5125176356722,3.7233,-0.4305,NA,-0.5263,-1.9868,3.1377,2.0031
40118,"choerospondias axillaris","choerospondias","Anacardiaceae",1.199,1.3773,0.943,-0.2829,1.9192,0.4816,1.23253363268076,3.5818,-0.5438,1.0364,NA,-0.9238,3.9707,3.3147
40137,"choerospondias axillaris","choerospondias","Anacardiaceae",1.1947,1.3475,0.9971,-0.2745,1.9391,0.5565,1.4963982113289,3.5154,-0.5355,1.302,0.3783,-0.476,4.0308,3.1507
80415,"choerospondias axillaris","choerospondias","Anacardiaceae",1.2762,1.421,0.8852,-0.3016,2.1457,0.5923,1.5743554199391,3.5947,-0.62,1.5978,0.4392,-0.2925,4.7139,2.9824
80417,"choerospondias axillaris","choerospondias","Anacardiaceae",1.2445,1.4028,0.8902,-0.2928,2.0184,0.5121,1.49285533692606,3.6192,-0.5733,1.2694,0.19,-0.6635,4.3226,3.0042
10409,"choisya ternata","choisya","Rutaceae",1.0317,1.22,1.0757,-0.2672,1.6675,0.3742,1.54521554615277,3.0418,-0.5904,1.0088,0.579,-0.654,3.2914,1.0213
60142,"chomelia comun","chomelia","Rubiaceae",1.1425,1.3553,1.0656,-0.2925,1.7396,0.3023,1.45932160752874,3.618,-0.5716,0.4316,-0.1554,-1.6148,3.3494,2.5132
60209,"chomelia spinosa","chomelia","Rubiaceae",1.0227,1.2651,1.1855,-0.2541,1.5434,0.2347,1.49301725897849,3.2852,-0.506,0.3665,-0.2665,-1.5344,2.7897,1.6262
60129,"chondrodendron tomentosum","chondrodendron","Menispermaceae",1.0268,1.275,1.3784,-0.2814,1.9328,0.4772,2.04817485183629,3.1907,-0.7887,1.3423,0.9777,-0.5208,3.9939,1.2816
10409,"chorizema ellipticum","chorizema","Fabaceae",0.9288,1.1675,1.296,-0.2021,1.3569,0.2725,1.53190533809018,3.1915,-0.3178,0.3548,NA,-1.3168,2.1755,2.1444
10413,"chorizema ellipticum","chorizema","Fabaceae",0.823,1.1031,1.3475,-0.1707,1.2003,0.1861,1.54059597722614,2.8916,-0.2639,0.3047,-0.2339,-1.3078,1.8103,0.9351
11001,"chorizema ellipticum","chorizema","Fabaceae",0.8959,1.1528,1.2253,-0.1906,1.0809,NA,1.50198987405583,3.2512,-0.205,-0.4337,-0.6972,-2.2552,1.389,1.6424
60129,"chrysochlamys eclipes","chrysochlamys","Clusiaceae",1.1535,1.3709,0.9047,-0.2828,1.9829,0.2715,1.6636575879863,3.3449,-0.5505,1.1157,0.1014,-1.0168,4.1011,1.9637
60142,"chrysochlamys fragil","chrysochlamys","Clusiaceae",1.1807,1.3927,0.8573,-0.2904,1.9504,0.2956,1.65923619192781,3.4956,-0.5372,0.8921,NA,-1.2672,4.0192,2.3451
60130,"chrysochlamys glauca","chrysochlamys","Clusiaceae",1.0718,1.2942,1.0771,-0.2546,1.8258,0.4374,1.65513939563882,3.2993,-0.4949,1.038,0.3514,-0.8282,3.5798,2.5441
60142,"chrysochlamys hugo","chrysochlamys","Clusiaceae",1.1295,1.3461,0.9859,-0.2749,2.0182,0.4367,1.67085603483972,3.2747,-0.5699,1.3766,0.415,-0.5938,4.2009,2.242
60142,"chrysochlamys membranacea","chrysochlamys","Clusiaceae",1.082,1.2853,1.1045,-0.255,1.8084,0.5348,1.6459495874046,3.3917,-0.4834,0.9754,0.5297,-0.7879,3.4716,3.2237
60130,"chrysochlamys skutchii","chrysochlamys","Clusiaceae",1.1322,1.3522,0.9384,-0.276,1.993,0.3082,1.66988007509496,3.2443,-0.5516,1.2429,0.1934,-0.825,4.1377,1.8472
60142,"chrysochlamys tenuifolia","chrysochlamys","Clusiaceae",1.1364,1.3538,0.9083,-0.2753,1.848,0.2677,1.65399450449256,3.4242,-0.4944,0.7767,NA,-1.3205,3.6989,2.2153
30124,"chrysophyllum africanum","chrysophyllum","Sapotaceae",1.1204,1.3575,1.0854,-0.2627,2.0229,0.6491,1.64754140001108,3.5348,-0.5315,1.3849,0.4206,-0.575,4.2069,3.783
60142,"chrysophyllum amazonicum","chrysophyllum","Sapotaceae",1.0002,1.2515,1.2343,-0.2228,1.9067,0.6529,1.66983549225142,3.1227,-0.4782,1.6326,0.6509,NA,3.875,2.9223
60125,"chrysophyllum argenteum","chrysophyllum","Sapotaceae",1.0034,1.2402,1.0706,-0.2191,1.7551,0.3672,1.67295912411389,3.0473,-0.3931,1.1798,0.2287,-0.6427,3.4696,1.91
60129,"chrysophyllum argenteum","chrysophyllum","Sapotaceae",1.098,1.2927,0.984,-0.246,1.9053,0.4242,1.67816861752172,3.2135,-0.444,1.3035,0.4088,-0.5483,3.8591,2.5239
60142,"chrysophyllum argenteum","chrysophyllum","Sapotaceae",1.0736,1.2927,0.9926,-0.2407,1.8253,0.3952,1.67085788818931,3.2575,-0.4198,1.0941,0.1995,-0.812,3.6646,2.4634
60154,"chrysophyllum argenteum","chrysophyllum","Sapotaceae",1.0507,1.2719,1.0603,-0.2341,1.883,0.4846,1.67881054181123,3.1397,-0.4477,1.3974,0.4419,-0.406,3.8262,2.4322
60155,"chrysophyllum argenteum","chrysophyllum","Sapotaceae",1.044,1.2713,1.0168,-0.2313,1.7443,0.3381,1.66416888220336,3.2201,-0.3876,0.9511,0.0937,-0.9567,3.4196,2.2897
60142,"chrysophyllum baeo","chrysophyllum","Sapotaceae",1.1639,1.399,0.8336,-0.2724,1.6846,0.2165,1.61851144572878,3.858,-0.373,NA,-0.6281,-2.2464,3.2692,3.3613
30117,"chrysophyllum boivinianum","chrysophyllum","Sapotaceae",0.9998,1.2522,1.2078,-0.222,1.8334,0.5832,1.65927426247117,3.1861,-0.4473,1.3823,0.4747,-0.3907,3.6507,2.9325
60129,"chrysophyllum cainito","chrysophyllum","Sapotaceae",0.9672,1.2225,1.2369,-0.2108,1.7827,0.63,1.66200944542997,3.1167,-0.4262,1.3984,0.563,-0.2697,3.5217,2.8746
60154,"chrysophyllum cainito","chrysophyllum","Sapotaceae",0.9616,1.2176,1.257,-0.2092,1.7972,0.6471,1.6644087851888,3.0841,-0.432,1.4765,0.6241,-0.171,3.5611,2.8511
60224,"chrysophyllum cainito","chrysophyllum","Sapotaceae",0.9547,1.2118,1.2601,-0.2068,1.7556,0.6148,1.66041577891763,3.0853,-0.4149,1.3655,0.5455,-0.2921,3.425,2.8393
60129,"chrysophyllum colombianum","chrysophyllum","Sapotaceae",1.016,1.2668,1.1836,-0.2275,1.8607,0.5833,1.66090625046266,3.2243,-0.4575,1.3954,0.4619,-0.4083,3.7425,2.9618
60125,"chrysophyllum cuneifolium","chrysophyllum","Sapotaceae",0.9424,1.2289,1.2009,-0.2066,1.7159,0.385,1.65923048105845,3.033,-0.3976,1.1961,0.1019,-0.687,3.3759,1.896
60142,"chrysophyllum cuneifolium","chrysophyllum","Sapotaceae",1.1072,1.3698,0.9364,-0.2593,1.8216,0.2568,1.64265343187376,3.5261,-0.4339,0.7293,-0.3658,-1.535,3.716,2.5171
60166,"chrysophyllum cuneifolium","chrysophyllum","Sapotaceae",1.0072,1.2805,1.1579,-0.2285,1.877,0.4506,1.66181647022214,3.1451,-0.4658,1.4047,0.2196,-0.5454,3.8374,2.294
60125,"chrysophyllum eximium","chrysophyllum","Sapotaceae",1.0993,1.3326,1.0559,-0.2542,2.0004,0.5475,1.66651142864905,3.3423,-0.5067,1.4469,0.3958,-0.5038,4.1745,3.049
60160,"chrysophyllum flexuosum","chrysophyllum","Sapotaceae",1.1081,1.2919,1.0944,-0.2476,1.8176,0.6458,1.64325522502477,3.5651,-0.4163,0.942,0.5529,-0.7926,3.4807,4.4285
81303,"chrysophyllum flexuosum","chrysophyllum","Sapotaceae",1.0732,1.269,1.1019,-0.2366,1.7457,0.6131,1.6518737906654,3.4793,-0.3923,0.8775,0.4613,-0.8245,3.3025,4.0426
60212,"chrysophyllum gonocarpon","chrysophyllum","Sapotaceae",1.1108,1.3495,1.0801,-0.2587,1.954,0.5914,1.64891399293216,3.5477,-0.5013,1.2267,0.3234,-0.7576,4.01,3.6532
60166,"chrysophyllum gonocarpum","chrysophyllum","Sapotaceae",1.074,1.317,1.1302,-0.246,1.8586,0.577,1.64190224464657,3.5127,-0.4594,1.0895,0.3031,-0.8455,3.711,3.7026
60212,"chrysophyllum gonocarpum","chrysophyllum","Sapotaceae",1.0993,1.339,1.0852,-0.2546,1.9154,0.5728,1.64620761220669,3.533,-0.4809,1.1541,0.2906,-0.8236,3.8998,3.6413
30124,"chrysophyllum lacourtianum","chrysophyllum","Sapotaceae",1.1735,1.3803,1.0296,-0.2768,2.1387,0.7275,1.66095934374082,3.5627,-0.5683,1.5787,0.6629,-0.3343,4.5346,4.0735
60125,"chrysophyllum lucentifolium","chrysophyllum","Sapotaceae",1.011,1.278,1.1946,-0.2292,1.9256,0.6207,1.65670655496877,3.1876,-0.4916,1.5796,0.5035,-0.2483,3.9759,2.8213
60166,"chrysophyllum lucentifolium","chrysophyllum","Sapotaceae",1.0102,1.2745,1.1833,-0.2278,1.8431,0.5552,1.64847515694847,3.2536,-0.4553,1.3199,0.3515,-0.5453,3.711,2.9067
60142,"chrysophyllum manaosense","chrysophyllum","Sapotaceae",1.1173,1.3558,1.0238,-0.2606,1.9737,0.5307,1.65645182106352,3.4779,-0.5018,1.262,0.248,-0.7625,4.1126,3.2171
60142,"chrysophyllum minor","chrysophyllum","Sapotaceae",1.0816,1.3245,1.0546,-0.2484,1.8747,0.493,1.65037552812885,3.4232,-0.4591,1.1112,0.1857,-0.8686,3.8068,3.1044
60142,"chrysophyllum ovale","chrysophyllum","Sapotaceae",1.0506,1.2991,1.0559,-0.2368,1.6986,0.3875,1.6386629400131,3.4647,-0.3844,0.6801,NA,-1.319,3.2729,3.0429
60125,"chrysophyllum prieurii","chrysophyllum","Sapotaceae",0.9439,1.2395,1.199,-0.2097,1.8433,0.4438,1.67797357604151,2.9003,-0.454,1.5911,0.2492,-0.2849,3.8157,1.4928
40118,"chrysophyllum roxburghii","chrysophyllum","Sapotaceae",1.004,1.2547,1.2797,-0.2245,1.901,0.7063,1.661353547881,3.1834,-0.4816,1.5626,0.6694,NA,3.7978,3.3871
60125,"chrysophyllum sanguinolentum","chrysophyllum","Sapotaceae",1.0452,1.3223,1.1852,-0.2437,2.023,0.6117,1.65735420823209,3.2862,-0.5372,1.6637,0.4202,-0.3099,4.2661,2.9664
60128,"chrysophyllum sanguinolentum","chrysophyllum","Sapotaceae",0.9283,1.241,1.2729,-0.2077,1.824,0.4846,1.65870094765424,3.0063,-0.4606,1.5459,0.2476,-0.3607,3.7282,1.8946
60143,"chrysophyllum sanguinolentum","chrysophyllum","Sapotaceae",0.7951,1.1575,1.3307,-0.1675,1.5997,0.3472,1.66416605902644,2.6363,-0.3776,1.394,NA,-0.4406,3.181,NA
60166,"chrysophyllum sanguinolentum","chrysophyllum","Sapotaceae",0.9218,1.2351,1.2781,-0.2054,1.7991,0.4717,1.65495776147716,3.0088,-0.451,1.4973,0.227,-0.4037,3.652,1.8971
60173,"chrysophyllum sanguinolentum","chrysophyllum","Sapotaceae",0.9584,1.276,1.1946,-0.2189,1.899,0.4634,1.66838312079378,3.0099,-0.4935,1.6199,0.1593,-0.368,4.0114,1.5944
30124,"chrysophyllum sp","chrysophyllum","Sapotaceae",1.2117,1.4022,1.0172,-0.288,2.2182,0.7727,1.66368302568205,3.654,-0.5959,1.6857,0.7874,-0.2342,4.74,4.4687
60125,"chrysophyllum sp","chrysophyllum","Sapotaceae",1.0734,1.314,1.0663,-0.2451,1.8644,0.5109,1.65296730945916,3.3882,-0.456,1.1171,0.2244,-0.8179,3.7679,3.0962
60130,"chrysophyllum sp","chrysophyllum","Sapotaceae",1.0883,1.311,1.0817,-0.2474,1.8814,0.5903,1.65460580934593,3.4467,-0.4584,1.1613,0.4018,-0.696,3.7825,3.5787
60153,"chrysophyllum sp","chrysophyllum","Sapotaceae",0.9892,1.2227,1.2623,-0.2155,1.8323,0.693,1.66652921216349,3.1269,-0.4408,1.4901,0.741,NA,3.5978,3.3007
60167,"chrysophyllum sp","chrysophyllum","Sapotaceae",1.1443,1.3598,1.0012,-0.266,1.9759,0.5931,1.65762274400492,3.5585,-0.4965,1.1934,0.3553,-0.7613,4.0831,3.7019
60173,"chrysophyllum sp","chrysophyllum","Sapotaceae",1.0713,1.296,1.119,-0.2423,1.8953,0.624,1.65844928827899,3.3869,-0.4665,1.29,0.5054,-0.5151,3.818,3.5339
60142,"chrysophyllum tremi","chrysophyllum","Sapotaceae",1.1648,1.3975,0.941,-0.2761,2.0343,0.5098,1.65736759116951,3.5874,-0.5236,1.2275,0.1664,-0.8921,4.3152,3.2896
60129,"chrysophyllum venezuelanense","chrysophyllum","Sapotaceae",1.0788,1.3408,1.0882,-0.2513,1.9361,0.49,1.65170531235235,3.418,-0.4953,1.2648,0.1657,-0.7934,4.0032,2.9406
60142,"chrysophyllum venezuelanense","chrysophyllum","Sapotaceae",1.0895,1.3508,1.0505,-0.2544,1.9075,0.4496,1.64740937911123,3.478,-0.4812,1.1212,NA,-0.9854,3.9321,2.9403
60163,"chrysophyllum venezuelanense","chrysophyllum","Sapotaceae",1.0483,1.3189,1.1329,-0.2428,1.9818,0.5631,1.66453950005036,3.2551,-0.5189,1.5605,0.3529,-0.3991,4.1692,2.6417
81303,"chrysophyllum viride","chrysophyllum","Sapotaceae",0.9852,1.24,1.1959,-0.2159,1.6822,0.4855,1.64489529400915,3.2756,-0.3822,0.9603,0.2233,-0.8518,3.1894,2.995
50511,"chrysothamnus parryi","chrysothamnus","Asteraceae",1.0486,1.2235,0.9342,-0.2829,1.2948,0.1701,1.30832105511572,3.3369,-0.5053,NA,NA,-1.7852,2.451,0.6819
40149,"chuniophoenix nana","chuniophoenix","Arecaceae",1.0058,1.2402,1.2677,-0.3606,1.7007,1.1451,2.06148339130953,4.3022,-0.9565,0.6353,0.1724,-1.8839,4.4019,6.8146
40211,"chuniophoenix suoitienensis","chuniophoenix","Arecaceae",1.054,1.2825,1.2096,-0.3777,1.8739,1.2028,2.06632182470809,4.3094,-1.0283,0.9661,0.3099,-1.5939,4.9493,6.7699
60145,"chuquiraga jussieui","chuquiraga","Asteraceae",1.0531,1.2283,0.8876,-0.2846,1.314,0.1142,1.31709762721371,3.2952,-0.5114,NA,-0.1408,-1.779,2.5391,0.317
40118,"cibotium barometz","cibotium","Cibotiaceae",1.1453,1.2211,1.1418,-0.2929,1.2428,0.3045,1.96784598341771,3.3991,-0.6722,0.2135,-0.6081,-1.3847,2.69,NA
40137,"cibotium barometz","cibotium","Cibotiaceae",1.1751,1.2476,1.0403,-0.3013,1.1772,0.1867,1.96314062421026,3.5715,-0.6443,NA,-0.8844,-1.844,2.535,-0.29
70106,"cibotium chamissoi","cibotium","Cibotiaceae",1.2137,1.28,0.9887,-0.3148,1.3337,0.2217,1.97066202059595,3.5458,-0.7059,0.2107,-0.7483,-1.5477,3.0303,-0.4733
70202,"cibotium chamissoi","cibotium","Cibotiaceae",1.2097,1.2766,0.9955,-0.3136,1.3287,0.2223,1.97113616533796,3.533,-0.7034,0.2149,-0.7421,-1.5349,3.0156,-0.5036
70106,"cibotium glaucum","cibotium","Cibotiaceae",1.1311,1.2081,1.1031,-0.2875,1.1945,0.2062,1.96989328063459,3.36,-0.6491,0.1624,-0.7011,-1.457,2.5911,-0.7418
70202,"cibotium glaucum","cibotium","Cibotiaceae",1.1369,1.2134,1.0937,-0.2893,1.2044,0.2028,1.96939773870679,3.3731,-0.6533,NA,-0.713,-1.4732,2.6178,-0.7341
70106,"cibotium menziesii","cibotium","Cibotiaceae",1.152,1.2258,1.0832,-0.2945,1.2404,0.2376,1.96921036600949,3.4016,-0.6683,0.2101,-0.6659,-1.4259,2.7289,-0.6005
70202,"cibotium menziesii","cibotium","Cibotiaceae",1.1592,1.2323,1.0695,-0.2968,1.245,0.2308,1.96921362940983,3.4229,-0.6701,0.1895,-0.6938,-1.4666,2.7463,-0.5896
60153,"cinchona officinalis","cinchona","Rubiaceae",1.1877,1.3619,0.8447,-0.3004,1.7751,0.1599,1.49540139922899,3.4492,-0.5689,0.5229,-0.1903,-1.5172,3.523,1.4721
60121,"cinchona sp","cinchona","Rubiaceae",1.0386,1.2311,1.0902,-0.2515,1.5839,0.2174,1.49611839221855,3.1039,-0.4927,0.6317,NA,-1.1064,2.8905,1.1877
40118,"cinnamomum appelianum","cinnamomum","Lauraceae",1.1277,1.2563,1.0643,-0.2742,1.5191,0.4777,1.44044464224912,3.4114,-0.4799,0.4699,0.4239,-1.0706,2.7573,2.1883
80101,"cinnamomum appelianum","cinnamomum","Lauraceae",1.1878,1.2953,1.0863,-0.2944,1.8019,0.7019,1.45519215669387,3.4785,-0.5908,1.1472,0.9971,-0.3218,3.5797,2.8391
40118,"cinnamomum austrosinense","cinnamomum","Lauraceae",1.0784,1.2724,1.174,-0.2695,1.5435,0.3858,1.39465652143972,3.4096,-0.5179,0.63,0.1795,-1.1407,2.9045,1.5379
40137,"cinnamomum bejolghota","cinnamomum","Lauraceae",1.1932,1.332,1.1762,-0.3038,1.9128,0.6863,1.43700178998599,3.4927,-0.6534,1.3267,0.878,-0.3177,3.8594,2.9138
70106,"cinnamomum burmanni","cinnamomum","Lauraceae",1.0486,1.2588,1.1386,-0.2611,1.5589,0.3414,1.43544777980963,3.1951,-0.5221,0.7867,0.131,-0.9697,3.0317,0.6953
10402,"cinnamomum camphora","cinnamomum","Lauraceae",1.0788,1.272,1.1263,-0.2691,1.6267,0.4119,1.47280031523128,3.2314,-0.5471,0.9194,0.3061,-0.7919,3.2137,0.9267
40118,"cinnamomum camphora","cinnamomum","Lauraceae",1.0969,1.2889,1.1107,-0.2762,1.5582,0.3695,1.34183005692051,3.4101,-0.5281,0.5603,0.0736,-1.2518,2.9565,1.473
50529,"cinnamomum camphora","cinnamomum","Lauraceae",1.0488,1.2452,1.182,-0.2595,1.6012,0.4403,1.47243024040707,3.1572,-0.5401,0.9808,0.3863,-0.6576,3.1222,0.9069
80415,"cinnamomum camphora","cinnamomum","Lauraceae",1.0978,1.2874,1.105,-0.2755,1.6741,0.4018,1.49084864323065,3.2344,-0.5675,0.9881,0.2978,-0.7584,3.3597,0.8428
80440,"cinnamomum camphora","cinnamomum","Lauraceae",0.9974,1.2001,1.2579,-0.2426,1.5511,0.4718,1.47853619492181,3.0079,-0.518,1.0762,0.5181,-0.4439,2.9652,0.7192
80518,"cinnamomum camphora","cinnamomum","Lauraceae",1.0651,1.2601,1.1474,-0.2648,1.6167,0.4221,1.47187819930729,3.199,-0.5452,0.9534,0.3403,-0.7261,3.1821,0.8898
40118,"cinnamomum cassia","cinnamomum","Lauraceae",1.15,1.3334,1.097,-0.2954,1.9032,0.5179,1.46613774839544,3.2437,-0.6684,1.4456,0.5327,-0.3366,4.029,1.1441
40118,"cinnamomum chekiangense","cinnamomum","Lauraceae",0.8191,1.0516,1.5505,-0.1881,1.1334,0.4202,0.944201276626226,2.8716,-0.363,0.4255,0.3153,-0.9266,1.5137,1.4558
40146,"cinnamomum iners","cinnamomum","Lauraceae",1.0589,1.2564,1.1824,-0.2638,1.6443,0.446,1.44584852247216,3.1688,-0.5555,1.0524,0.4129,-0.6207,3.2471,1.017
40118,"cinnamomum micranthum","cinnamomum","Lauraceae",0.9601,1.1709,1.2964,-0.231,1.4137,0.366,1.38453799039269,2.9935,-0.4581,0.7532,0.28,-0.8072,2.5039,0.7586
40149,"cinnamomum micranthum","cinnamomum","Lauraceae",1.0213,1.2252,1.2281,-0.252,1.4476,0.3498,1.29323434708725,3.2497,-0.4789,0.5403,0.1181,-1.1684,2.5843,1.3439
60142,"cinnamomum oppretic","cinnamomum","Lauraceae",1.1345,1.322,1.0992,-0.2896,1.8348,0.5081,1.46293379630009,3.2647,-0.6345,1.2934,0.4928,-0.471,3.8308,1.2117
41001,"cinnamomum pachyphyllum","cinnamomum","Lauraceae",1.0309,1.2314,1.2376,-0.2553,1.66,0.5197,1.45430661098153,3.02,-0.5667,1.2165,0.5398,-0.3517,3.2642,0.9421
40102,"cinnamomum parthenoxylon","cinnamomum","Lauraceae",1.0923,1.2859,1.1447,-0.2745,1.6546,0.4645,1.42925796864387,3.3496,-0.5582,0.9063,0.3485,-0.827,3.2699,1.4952
40118,"cinnamomum parthenoxylon","cinnamomum","Lauraceae",1.0478,1.2462,1.2258,-0.2599,1.6042,0.5027,1.42903647684465,3.2604,-0.5397,0.968,0.4684,-0.6594,3.1053,1.4934
60142,"cinnamomum peloimpreso","cinnamomum","Lauraceae",1.1015,1.2939,1.1097,-0.2775,1.6839,0.419,1.44264749663382,3.2845,-0.5696,0.9636,0.2982,-0.8048,3.3733,1.131
40118,"cinnamomum porrectum","cinnamomum","Lauraceae",1.1837,1.3661,0.9948,-0.3048,1.6696,0.2953,1.36150307768011,3.6406,-0.5671,0.4907,NA,-1.5387,3.3079,1.6914
40149,"cinnamomum porrectum","cinnamomum","Lauraceae",1.0862,1.2806,1.1365,-0.2728,1.6278,0.3722,1.41747169320329,3.2724,-0.5486,0.8394,0.2056,-0.9434,3.1765,1.1243
60166,"cinnamomum sp","cinnamomum","Lauraceae",1.0335,1.2854,1.1501,-0.2644,1.7254,0.3361,1.46301754858519,3.0401,-0.6059,1.2852,0.1268,-0.5838,3.6305,NA
40118,"cinnamomum subavenium","cinnamomum","Lauraceae",0.9613,1.1745,1.319,-0.2322,1.3306,0.4218,1.21599162151119,3.2556,-0.4283,0.4569,0.2518,-1.1106,2.2357,1.6717
80415,"cinnamomum subavenium","cinnamomum","Lauraceae",0.9594,1.1728,1.3421,-0.2323,1.2756,0.3906,1.09043441617512,3.3148,-0.4131,0.2523,0.1188,-1.3572,2.0151,1.9601
40102,"cinnamomum subcuneatum","cinnamomum","Lauraceae",0.8994,1.1702,1.2822,-0.218,1.2204,NA,1.38632592671005,2.9428,-0.4082,NA,-0.5405,-1.6329,2.0044,-0.4525
41001,"cinnamomum subcuneatum","cinnamomum","Lauraceae",0.9322,1.19,1.2871,-0.2286,1.3375,NA,1.38436058361167,2.9876,-0.451,0.4703,-0.313,-1.3783,2.3296,NA
40118,"cinnamomum validinerve","cinnamomum","Lauraceae",0.9804,1.1896,1.2391,-0.2366,1.4124,0.3341,1.42783327605099,3.0874,-0.4542,0.688,0.2333,-0.9215,2.5594,0.6836
80415,"cinnamomum yabunikkei","cinnamomum","Lauraceae",0.9866,1.195,1.2642,-0.2391,1.4646,0.3723,1.44391823844016,3.0719,-0.4769,0.8181,0.3249,-0.7842,2.6966,0.7863
80440,"cinnamomum yabunikkei","cinnamomum","Lauraceae",0.997,1.2049,1.2413,-0.2425,1.4615,0.3529,1.44206408991652,3.1115,-0.4739,0.7519,0.2592,-0.8867,2.6947,0.8112
40137,"cipadessa baccifera","cipadessa","Meliaceae",1.2085,1.4145,0.8737,-0.2965,2.1163,0.4275,1.62663903461649,3.5229,-0.5911,1.3627,0.2987,-0.7779,4.523,2.7541
60168,"cipo mofumbo","cipo","Moraceae",1.0652,1.3063,0.647,-0.2635,1.6561,NA,1.4854374810763,3.2134,-0.463,0.5753,-0.5604,-1.6503,3.5239,0.436
60168,"cipo s","cipo","Moraceae",0.9838,1.2779,0.5262,-0.2391,1.221,-0.4246,1.44210646033956,3.1087,-0.2887,-0.5825,-1.7017,-3.0738,2.3611,-1.1435
60168,"cipo sp","cipo","Moraceae",1.1069,1.3301,0.64,-0.276,1.7344,0.0914,1.48375983947852,3.2736,-0.488,0.654,-0.4097,-1.5583,3.7112,0.9346
80608,"cirsium helenioides","cirsium","Asteraceae",1.3167,1.4573,0.5842,-0.3731,1.7966,0.1899,1.33614140143774,3.7911,-0.7097,0.3517,-0.2307,-1.9506,4.0159,1.2611
81215,"cissus alata","cissus","Vitaceae",1.1976,1.3429,0.9173,-0.2909,1.8616,0.4697,1.20079853279614,3.3596,-0.5699,1.1254,0.3315,-0.6516,3.8489,2.2706
10402,"cissus antarctica","cissus","Vitaceae",1.2863,1.4253,0.7074,-0.319,1.8018,0.231,1.11535085575722,3.7503,-0.5388,0.4709,-0.2806,-1.6417,3.7117,2.4046
60129,"cissus erosa","cissus","Vitaceae",1.2578,1.4002,0.7158,-0.308,1.6533,0.1682,1.08080680433436,3.7931,-0.473,0.152,-0.4195,-1.9512,3.2755,2.4047
40167,"cissus nodosa","cissus","Vitaceae",1.0205,1.1914,1.1621,-0.2298,1.3278,0.3662,1.03786853609233,3.3962,-0.3486,0.2758,0.133,-1.294,2.1854,2.6324
81208,"cistus albidus","cistus","Cistaceae",1.0851,1.2574,0.814,-0.2842,1.3377,NA,1.19639175832403,3.2802,-0.4401,-0.054,-0.2848,-2.0295,2.4783,NA
81209,"cistus albidus","cistus","Cistaceae",1.1091,1.2612,0.7757,-0.2897,1.391,-0.0503,1.20426110543133,3.2574,-0.4461,0.0369,-0.2006,-1.9274,2.5885,NA
81215,"cistus albidus","cistus","Cistaceae",1.0321,1.2086,0.9158,-0.2671,1.3568,0.1063,1.22240429108246,3.0965,-0.4505,0.301,0.0741,-1.4759,2.5423,0.0453
81216,"cistus albidus","cistus","Cistaceae",0.9141,1.1244,0.9958,-0.2294,1.078,NA,1.20771244183366,2.867,-0.342,NA,-0.2485,-1.79,1.7451,-0.7978
81219,"cistus albidus","cistus","Cistaceae",0.9832,1.1655,1.0145,-0.2516,1.354,0.1981,1.23777741014544,2.9335,-0.4505,0.5343,0.3098,-1.0929,2.5158,NA
81221,"cistus albidus","cistus","Cistaceae",0.9562,1.1415,1.0601,-0.2425,1.2973,0.191,1.23287926692029,2.9041,-0.4296,0.4841,0.3213,-1.0979,2.3304,NA
81209,"cistus clusii","cistus","Cistaceae",0.9867,1.1839,0.8366,-0.2516,1.0069,-0.3087,1.0169915782062,3.1889,-0.2935,-0.7347,-0.8124,-2.752,1.4709,-0.528
81215,"cistus clusii","cistus","Cistaceae",0.9948,1.1899,0.8291,-0.2542,1.044,-0.2833,1.04289432425103,3.1863,-0.3079,-0.6401,-0.7415,-2.6491,1.594,-0.5297
81201,"cistus creticus","cistus","Cistaceae",1.0365,1.2228,0.8812,-0.27,1.3099,NA,1.10403961215077,3.1673,-0.4235,0.0339,-0.2059,-1.8903,2.3701,NA
81211,"cistus creticus","cistus","Cistaceae",1.0592,1.2429,0.8526,-0.2777,1.3548,NA,1.10981132304418,3.2194,-0.4428,0.0681,-0.2072,-1.8916,2.5109,NA
81222,"cistus creticus","cistus","Cistaceae",1.0428,1.2276,0.8828,-0.2727,1.397,NA,1.14867667596616,3.0941,-0.4602,0.2981,NA,-1.5936,2.6444,-0.1352
81321,"cistus creticus","cistus","Cistaceae",1.0349,1.2206,0.903,-0.27,1.3732,NA,1.13485257636555,3.1121,-0.4511,0.2571,-0.0514,-1.6218,2.564,NA
